food_id,food_name,scientific_name,food_category,source,food_type,serving_size_g,energy_kcal,protein_g,fat_g,carbs_g,fiber_g,water_g,sodium_mg,potassium_mg,phosphorus_mg,calcium_mg,magnesium_mg,iron_mg,zinc_mg,vitamin_c_mg,vitamin_b6_mg,folate_ug,vitamin_e_mg,saturated_fat_g,mufa_g,pufa_g,cholesterol_mg,starch_g,sugars_free_g,oxalate_mg,phytic_acid_mg,total_carbs_g,na_k_ratio,protein_quality,ingredients,brand,nutriscore_grade,unified_id,data_completeness
OFF_8901414018174,Til Chikki,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,500.0,10.0,23.3,60.0,0.0,0.0,33.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.0,0.0,60.0,0.0,Unknown,"Sugar (Sucrose), Sesame Seed (38%), Liquid Glucose, Clarified Butter, Pistachio (0.6%), Cardamom (0.3%), E110",Bikano,d,FOOD_002400,0.32142857142857145
OFF_8901414038486,Bikano karake peanuts,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,564.0,12.7,39.7,39.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,39.0,0.0,Unknown,,bikano,unknown,FOOD_002401,0.32142857142857145
OFF_8901439001786,Morton Oats,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,407.0,12.1,9.7,67.7,10.6,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,78.3,0.0,Unknown,Oats,Morton,a,FOOD_002402,0.35714285714285715
OFF_8901441011025,Lijjat udad papad,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,321.51,22.46,0.15,57.58,0.0,0.0,1506.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,57.58,0.0,Unknown,,Lijjat,unknown,FOOD_002403,0.32142857142857145
OFF_8901453000024,Rooh Afza,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,414.0,0.5,0.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,0.0,Unknown,"Sugar syrup 87.8%, {Sugar, Water, Acidity regulator (INS 330)} Distillate of (Nilofer, Dhaniya, Khas, Gulab, Kasni, Chhareela, Gaozaban, Pudina, Sandal Safaid, Gajar, Munakka) 4.5% Pineapple Juice 2.5%, Orange Juice 1.0%, preservative (INS 211), Distillate of Kewada and Gulab used as natural flavoring agent",hamdard,unknown,FOOD_002404,0.21428571428571427
OFF_8901468119780,Pitambari Ruchiyana Jaggery Powder,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,383.6,0.1,0.05,95.5,0.0,0.0,60.830000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.69,0.0,0.0,95.5,0.0,Unknown,Jaggery Powder,"Pitambari,Ruchiyana",e,FOOD_002405,0.32142857142857145
OFF_8901483002395,Jalapeno Slices,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,5.01,0.21,0.02,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,Unknown,"Jalaperios (55%), Water, Acidity regulator (INS 260), Edible Common Salt, Firming Agent (INS 509).",Tify,unknown,FOOD_002406,0.25
OFF_8901491000192,Doritod cheese flavor,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,508.0,7.7,25.7,61.6,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,61.6,0.0,Unknown,,20rs,unknown,FOOD_002407,0.32142857142857145
OFF_8901491000208,Sweet chilli Doritos,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,499.0,6.6,23.4,65.5,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,65.5,0.0,Unknown,"Corn (79%), Edible Vegetable Oil (Palmolein), *Seasoning (Sugar, lodised Salt, ~Spices & Condiments, Acidity Regulators (296, 330, 260), Flavour (Natural and Nature Identical Flavouring Substances), Fructose, Flavour Enhancers (631, 627), Tomato Powder, Wheat Maltodextrin, Anticaking agent (551), Colour (160c), Antioxidant (300)) *As flavoring agent. &quot;Contains Onion and Garlic Allergen Advice: Contains Wheat",Doritos,e,FOOD_002408,0.32142857142857145
OFF_8901491000772,American Style Cream & Onion Flavour,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,537.0,6.7,33.1,53.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,53.0,0.0,Unknown,"Potato, Edible Vegetable Oil (Palmolein, Sunflower Oil), *Seasoning (Sugar, lodised Salt, Milk Solids, Spices & Condiments, Maltodextrin, Flavour (Natural and Nature Identical Flavouring Substances), Cheese Powder, Hydrolysed Vegetable Protein, Flavour Enhancers (627, 631), Edible Vegetable Oil (Palm, Coconut), Anticaking Agent (551)).",Lay's,e,FOOD_002409,0.32142857142857145
OFF_8901491000789,Lays India's magic masala,,Spices_Condiments,OpenFoodFacts,Packaged_Food,100,537.0,6.9,33.1,52.9,0.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,52.9,0.0,Unknown,"Potato, Edible Vegetable Oil (Palmolein Oil, Rice Bran Oil), &quot;Spices & Condiments (Onion Powder, Chilli Powder, Dried Mango Powder, Coriander Seed Powder, Ginger Powder, Garlic Powder, Black Pepper Powder, Spices Extract. Turmeric Powder), lodised Salt, Black Sal Sugar, Tomato Powder, Citric Acid (330).",Lays,e,FOOD_002410,0.32142857142857145
OFF_8901491001045,Spanish Tomato Tango Flavour,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,525.0,6.4,31.9,53.1,0.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,53.1,0.0,Unknown,"Potato, Edible Vegetable Oil (Palmolein, Rice Bran Oil), *Seasoning (Sugar, lodised Salt, Maltodextrin, Flavour (Natural & Nature Identical Flavouring Substances), Spices & Condiments, Tomato Powder (0.6%), Hydrolysed Vegetable Protein, Wheat Fibre, Dextrose, Edible Vegetable Oil (Coconut Oil), Flavour Enhancers (627, 631)).",Lay's,e,FOOD_002411,0.32142857142857145
OFF_8901491001052,Lays salted Chips 30,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,550.0,7.0,34.0,54.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,54.0,0.0,Unknown,,Lay's,e,FOOD_002412,0.32142857142857145
OFF_8901491001069,India’s Magic Masala 30,,Spices_Condiments,OpenFoodFacts,Packaged_Food,100,546.0,6.9,33.2,54.9,0.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,54.9,0.0,Unknown,,Lay's,e,FOOD_002413,0.32142857142857145
OFF_8901491001076,American Style Cream and onion chips,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,537.0,6.7,33.1,53.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,53.0,0.0,Unknown,,Lay's,e,FOOD_002414,0.32142857142857145
OFF_8901491001083,Doritos Sweet Chilli,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,499.0,6.6,23.4,65.6,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6,0.0,Unknown,"Corn (79%), Edible Vegetable Oil (Palmolein), *Seasoning (Sugar, lodised Salt, Spices & Condiments, Acidity Regulators (296, 30, 260), Flavour (Natural and Nature Identical Favouring Substances, Fructose, Flavour Enhancers (631, 627), Tomato Powder, Wheat odextrin, Anticaking Agent (551), Color Antioxidant (300)). favouring agent. &quot;Contains Onion and Garlic. ALERGEN ADVICE: Contains Wheat.",Doritos,unknown,FOOD_002415,0.2857142857142857
OFF_8901491001120,Lays american style cream and onion,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,537.0,6.7,33.1,53.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,53.0,0.0,Unknown,,Lays,e,FOOD_002416,0.32142857142857145
OFF_8901491001144,Maxx sizzling barbeque flavour,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,533.0,6.6,32.6,53.3,0.0,0.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,53.3,0.0,Unknown,,Lay's,unknown,FOOD_002417,0.32142857142857145
OFF_8901491001168,Masala munch,,Spices_Condiments,OpenFoodFacts,Packaged_Food,100,558.0,6.4,34.6,55.2,0.0,0.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.2,0.0,Unknown,,Generic,e,FOOD_002418,0.32142857142857145
OFF_8901491001243,Oats with Flavour Mix,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,407.0,11.8,9.5,69.7,10.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,79.7,0.0,Unknown,"Rolled Oats. Homestyle Masala Flavour Mix (3 sachets) - *Seasoning (lodised Salt, Sugar, *Spices & Condiments, Maize Flour, Tomato Powder, Flavour (Natural & Nature Identical Flavouring Substances), Acidity Regulators (330, 296), Anticaking Agent (551), Flavour Enhancer (635)). 6% 4% 0% 1921 mg 47% &quot;Approximate Values 8% ROLLED OATS AND SEASONING Tangy Tomato Flavour Mix (1 sachet) - Seasoning (Sugar, lodised Salt, Maltodextrin, *Spices & Condiments, Flavour (Natural & Nature Identical Flavouring Substances), Hydrolysed Vegetable Protein, Tomato Powder, Flavour Enhancers (627 631), Anticaking Agent (551), Edible vegetable Oil (Palm, Sunflower), Stabiliser (414), Antioxidant (320)).",Quakers,a,FOOD_002419,0.35714285714285715
OFF_8901491001755,Wafer Style Tangy Treat Flavour,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,543.0,6.5,33.6,53.5,0.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,53.5,0.0,Unknown,"Potato, Edible Vegetable Oil (Palmolein, Rice Bran Oil), *Seasoning (Sugar, lodised Salt, Spices & Condiments, Acidity Regulators (330, 334), Flavour (Natural and Nature Identical Flavouring Substances), Milk Solids, Anticaking Agent (551)). *As flavouring agent. ALLERGEN ADVICE: Contains Milk",Lay's,e,FOOD_002420,0.32142857142857145
OFF_8901491001786,Wafers Style Salt with Pepper,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,539.0,6.5,33.3,53.2,0.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,53.2,0.0,Unknown,,Lay's,e,FOOD_002421,0.32142857142857145
OFF_8901491001809,Lay's Sizzlin Hot,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,538.0,6.6,33.0,53.9,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,53.9,0.0,Unknown,"Potatoes Edible Vegetable Oils: Palmolein and Rice Bran Oil Seasoning, which includes: Maltodextrin Spices and Condiments (including onion and garlic) Sugar Iodised Salt Acidity Regulator (E330) Dehydrated Vegetable (Beetroot Powder) Natural Flavouring Substances Buttermilk Powder Anticaking Agent (E551) Flavour Enhancers (E627 and E631)",Lay's,e,FOOD_002422,0.32142857142857145
OFF_8901491001816,West indies hot n sweet chilli lays,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,534.0,6.40000009536743,32.0,55.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,55.0999984741211,0.0,Unknown,"potato, edible vegetable oil (palmolein, sunflower oil), seasoning (sugar, iodized salt, black salt, onion powder, garlic powder, tomato powder, spices and condiments [coriander, cumin, black pepper, ginger, clove, nutmeg, red chilli, green cardamom, cinnamon, bay leaf, star anise, caraway, mace], dried mango powder, acidity regulator [INS 330], flavour enhancers [INS 627, INS 631], edible starch, tartaric acid, citric acid, malic acid, tomato paste powder, hydrolysed vegetable protein, yeast extract, colour [INS 160c], anti-caking agent [INS 551], natural flavouring substances, artificial flavouring substances [onion, garlic])",Lays,unknown,FOOD_002423,0.2857142857142857
OFF_8901491001854,PEPSICO.,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,539.0,6.5,32.9,53.9,0.0,0.0,566.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,53.9,0.0,Unknown,"Potato, Edible Vegetable Oil (Palmolein Oil, Sunflower Oil), *Seasoning (Maltodextrin, Spices & Condiments, lodised Salt, Sugar, Acidity Regulator (330), Beetroot Powder, Yeast Extract, Butter Milk Powder, Anticaking Agent (551), Flavour Enhancers (627 & 631)).",Lay's,e,FOOD_002424,0.32142857142857145
OFF_8901491002134,Gourmet Vintage Cheese & Paprika Chips,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,507.0,7.6,25.8,61.2,0.0,0.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,61.2,0.0,Unknown,,Lay's,unknown,FOOD_002425,0.32142857142857145
OFF_8901491002141,Gourmet limed and cracked pepper chips,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,506.0,7.5,25.7,61.2,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,61.2,0.0,Unknown,,Lay's,e,FOOD_002426,0.32142857142857145
OFF_8901491002165,Potato Chips,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,507.0,7.6,25.8,61.2,0.0,0.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,61.2,0.0,Unknown,"Potato Edible Vegetable Oil (Palmolein Oil), Seasoning Sugar, Iodised Salt *Spices & Condiments. Salt Substitute (Potassium Chloride), Milk Solids (Whey Powder, Cheese Powder, Skim Milk Powder), Acidity Regulators (330, 327, 325). Flavour (Natural and Nature identical Flavouring Substances), Edible Vegetable Oil (Sunflower oil), Anticaking Agent (551) Favour Enhancer (627,631). Colour (160c). *As flavouring agent Contains Garlic ALLERGEN ADVICE: Contains Milk, Wheat, Rye, Barley, Buckwheat",Lay's Gourmet,e,FOOD_002427,0.32142857142857145
OFF_8901491002196,Oats Muesli,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,448.0,9.0,14.0,71.0,6.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,77.0,0.0,Unknown,"Multigrain(55%), (Rolled Oats 26%, Rice & Rice Flour 14%, Corn Grit & Flour 7%, Rolled Barley 5%, Wheat 3%, Refined Wheat Flour (Maida) 1.4%, Berries & Seeds (22%), (Candied Cranberries 8%, Dried Blackcurrents 7%, Sunflower seeds 4%, Pumpkin Seeds 3% ), Sugar, Palmolein Oil, Maltodextrin, Invert Syrup, Stabilizer (1422, 170i, 322), Liquid Glucose, iodised Salt, Cereals Extracts, Flavour (natural and nature Identical Flavouring Substances), Colour (150d), Antioxidents (307b)",Quaker,d,FOOD_002428,0.35714285714285715
OFF_8901491002349,Sizzlin hot nacho,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,520.0,7.4,27.7,60.4,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,60.4,0.0,Unknown,"Corn (77%), Edible Vegetable Oil (Palmolein Oil), Seasoning (Maltodextrin, &quot;Spices & Condiments, Sugar, lodized Salt, Milk Solids, Acidity Regulator (330), Cheese, Dehydrated Beetroot, Yeast Extract, Nature Identical Flavouring Substances, Anticaking Agent (551), Flavour Enhancers (627,631)), Color (124).",10rs,e,FOOD_002429,0.32142857142857145
OFF_8901491002356,Sizzling Hot Nacho,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,520.0,7.4,27.7,60.4,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,60.4,0.0,Unknown,,Doritos,unknown,FOOD_002430,0.32142857142857145
OFF_8901491002486,8901491002486,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,536.0,6.4,27.1,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,66.5,0.0,Unknown,"Cereal Products (67%) (Corn Meal (53%), Rice Meal), Edible Vegetable Oil (Palmolein), **Seasoning (Sugar, lodised Salt, Maltodextrin, ~Spices and Condiments, Milk Solids, Cheese, Salt Substitute (Potassium Chloride), Flavour (Natural and Nature Identical Flavouring Substances), Flavour Enhancers (627, 631), Acidity Regulators (296, 330), Emulsifying & Stabilising Agent ((331 (iii), 471, 327)), Gram Meal, Firming Agent (170(i)), lodised Salt. As flavouring agent. Contains Onion and Garlic ALLERGEN ADVICE: Contains Soy, Milk, Wheat",Kurkure,d,FOOD_002431,0.2857142857142857
OFF_8901491002561,Doritos dynamita,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,513.0,6.8,26.1,62.6,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,62.6,0.0,Unknown,,Doritos,unknown,FOOD_002432,0.32142857142857145
OFF_8901491002707,Chaat Fills Bhel Chutney Twist,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,517.0,5.1,27.3,62.8,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,62.8,0.0,Unknown,"Cereal Products (Corn Meal, Rice Meal, Rice Flour Wheat Fibre), Edible Vegetable Oil (Palmolein, Palm Oil), Sugar, Maltodextrin, Milk Solids, *Spices, Condiments & Herb, lodised Salt, Emulsifier (471, 322), Acidity Regulator (334, 330, 296), Tamarind Powder, Flavours (Natural & Nature Identical Flavouring Substances, Color (150d, 160c), Hydrogenated Vegetable Fat, Firming Agent (170i), Tomato Powder (0.1%), Antioxidant (307). As Flavouring Agent; Contains Onion and Garlic Allergen Advice: Contains Wheat, Milk & Soy","Kurkure,Pepsico",e,FOOD_002433,0.32142857142857145
OFF_8901491002820,Oats Muesli Fruit & Nut,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,434.0,8.0,12.0,74.0,6.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,80.0,0.0,Unknown,"Multigrain (55%) (Rolled Oat 26%, Rice & Rice Flour 14%, Corn Grit & Flour 7%, Rolled Barley 5%, Wheat 3%, Refined Wheat Flour (Maida) 1.4%), Candied & Dry Fruit and Nut & Seed (22%) (Raisin 10%, Candied Papaya 5%, Almond 4%, Pumpkin Seed 3%), Sugar, Palmolein Oil, Maltodextrin, Invert Syrup, Stabiliser (1422, 170i, 322), Liquid Glucose, lodised Salt, Cereal Extract. Flavour (Natural and Nature Identical Flavouring Substances), Colour (150d), Antioxidant (307b).","Pepsico,Quaker",d,FOOD_002434,0.35714285714285715
OFF_8901491002905,Kurkure,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,557.0,5.5,33.7,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,57.8,0.0,Unknown,,Generic,unknown,FOOD_002435,0.2857142857142857
OFF_8901491002912,"20 RICE, CORN & DAL WITH Kurkure Schezwan Ching's",,Cereals_Millets,OpenFoodFacts,Packaged_Food,100,557.0,5.5,33.7,57.8,0.0,0.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,57.8,0.0,Unknown,"Cereal Products (67%) (Rice meal (44%), Corn Meal (23%)), Edible vegetable oil (Rice Bran Oil), *Seasoning (Sugar, Spices and Condiments, lodised Salt, Edible Vegetable Oil (Canola, Palm and Sunflower), Acidity Regulators (296, 330), Edible Starch, Salt Substitute (Potassium Chloride), Maltodextrin, Natural and Nature Identical Flavouring Substances, Flavour Enhancers (627, 631), Colour (150d)), Gram Meal (0.5%). As Flavouring Agent. &quot;Contains Onion and Garlic Allergen Advice: May Contain Peanut",PepsiCo,unknown,FOOD_002436,0.32142857142857145
OFF_8901491002950,Herby cheese Instant oats Quakers,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,384.375,8.74999985098839,8.12499970197678,69.3750023841858,9.06250029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.43750268220903,0.0,Unknown,,Quakers,unknown,FOOD_002437,0.2857142857142857
OFF_8901491003025,Dinamita Sizzling Hot,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,512.0,6.8,26.0,63.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,63.0,0.0,Unknown,,Doritos,e,FOOD_002438,0.32142857142857145
OFF_8901491003124,West Indies' Hot 'n' Sweet Chilli,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,534.0,6.4,32.0,55.1,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,55.1,0.0,Unknown,"Potato, Edible Vegetable Oil Palmolein, Sunflower Oil), *Seasoning (Sugar, Maltodextrin, lodised Salt, Flavour (Natural and Nature Identical Flavouring Substances), ~Spices & Condiments, Flavour Enhancers (627 & 631), Edible Vegetable Oil (Palm, Sunflower, Peanut), Hydrolysed Vegetable Protein, Anticaking Agent 551), Cocoa Solids, Lactose). &quot;As flavouring agent. ALLERGEN ADVICE: Contains Nut, Milk, Wheat Contains Onion and Garlic May Contain Sulphite",Lay's,e,FOOD_002439,0.32142857142857145
OFF_8901491003155,Uncle Chipps Plain Salty,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,548.0,6.7,35.0,52.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,52.0,0.0,Unknown,"Potato, Edible Vegetable Oil (Palmolein, Sunflower Oil), Iodised Salt (1.5%).",Uncle Chipps,e,FOOD_002440,0.32142857142857145
OFF_8901491003193,Instant oats mixed berries,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,30.0,7.2,7.2,76.5,8.1,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,84.6,0.0,Unknown,,Generic,unknown,FOOD_002441,0.35714285714285715
OFF_8901491003414,Kurkure,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,555.0,6.0,33.6,57.3,0.0,0.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,57.3,0.0,Unknown,,Lehar,unknown,FOOD_002442,0.32142857142857145
OFF_8901491003537,Cheetos Masala Balls,,Spices_Condiments,OpenFoodFacts,Packaged_Food,100,504.0,8.2,23.1,65.7,0.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,65.7,0.0,Unknown,,Cheetos,e,FOOD_002443,0.32142857142857145
OFF_8901491003704,Puff Balls Pudina Punch Flavour,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,500.0,6.8,23.4,65.7,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,65.7,0.0,Unknown,"Cereal Products (Corn Meal (57%), Rice Meal, Wheat Fibre), Edible Vegetable Oil (Palmolein), *Seasoning (Maltodextrin, ~Spices and Condiments, Black Salt, lodized Salt, Acidity Regulators (330, 334), Sugar, Flavour (Natural and Nature Identical Flavouring Substances), Flavour Enhancer (635), Edible Vegetable Oil (Sunflower), Anticaking Agent (551)), Gram Meal, Firming Agent (170i), Emulsifier(471).","Kurkure,Playz",e,FOOD_002444,0.32142857142857145
OFF_8901491003803,Wafer Chip Red Chili Flavour,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,543.0,6.9,33.4,53.6,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,53.6,0.0,Unknown,,Lays,unknown,FOOD_002445,0.32142857142857145
OFF_8901491003896,Lays Korean chilli,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,538.0,6.4,32.8,54.4,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,0.0,Unknown,,Lay’s,unknown,FOOD_002446,0.2857142857142857
OFF_8901491003933,Chips - Mediterranean Pizza Flavour,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,538.0,6.5,32.9,54.2,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,54.2,0.0,Unknown,,Lays,e,FOOD_002447,0.32142857142857145
